condition,seed,bin_idx,rollout,fall_step,tracking_error,epte_sp,v_x_mean,v_x_signed_mean,vfc,action_rate,term_reason,duty_factor,stride_freq_hz,stride_length_m
uniform,0,0,22,999,0.8220887184143066,0.8222666382789612,0.07108300924301147,0.04472814500331879,0.17891258001327515,0.17209739983081818,time_out,0.8100000023841858,2.0374999046325684,0.021952465176582336
uniform,0,0,23,999,0.7880608439445496,0.7882727980613708,0.0744529515504837,0.05701395496726036,0.22805581986904144,0.17841994762420654,time_out,0.8174999952316284,2.112499952316284,0.026988854631781578
uniform,0,0,24,999,0.7793705463409424,0.7795912027359009,0.07671161741018295,0.05540771782398224,0.22163087129592896,0.1748313009738922,time_out,0.8015000224113464,2.25,0.02462565153837204
uniform,0,0,25,999,0.7447451949119568,0.7450004816055298,0.08720704913139343,0.06443952769041061,0.25775811076164246,0.1787177175283432,time_out,0.7645000219345093,2.3249998092651367,0.027715928852558136
uniform,0,0,26,999,0.753951907157898,0.7541979551315308,0.09059062600135803,0.0669587105512619,0.2678348422050476,0.1739863157272339,time_out,0.7875000238418579,2.4125001430511475,0.027754904702305794
uniform,0,0,27,999,0.830068826675415,0.8302388191223145,0.09152939915657043,0.043036263436079025,0.1721450537443161,0.17787207663059235,time_out,0.784000039100647,1.875,0.022952673956751823
uniform,0,0,28,999,0.7850197553634644,0.7852347493171692,0.07524233311414719,0.05444546043872833,0.21778184175491333,0.17672830820083618,time_out,0.8222500085830688,1.9249999523162842,0.028283357620239258
uniform,0,0,29,999,0.7989397644996643,0.7991408705711365,0.07832048833370209,0.05063675716519356,0.20254702866077423,0.17752821743488312,time_out,0.7960000038146973,2.1374998092651367,0.023689713329076767
uniform,0,0,30,999,0.7401386499404907,0.7403985261917114,0.09652227908372879,0.07206007838249207,0.28824031352996826,0.17768022418022156,time_out,0.7590000033378601,2.4749999046325684,0.029115185141563416
uniform,0,0,31,999,0.8417770862579346,0.8419353365898132,0.06762956082820892,0.04116695001721382,0.16466780006885529,0.17629607021808624,time_out,0.8330000042915344,1.8625000715255737,0.02210306003689766
